km/h,rpm,m
68.91866267,10642.58703,309.9968869
69.02451974,10658.93373,309.9968869
69.13016841,10675.24825,309.9968869
69.23560966,10691.53075,309.9968869
69.34084446,10707.78136,309.9968869
69.44587376,10724.00024,309.9968869
69.55069853,10740.18754,309.9968869
69.65531971,10756.34339,309.9968869
69.75973823,10772.46795,309.9968869
69.86395503,10788.56136,-51.08177871
69.96767357,10804.57783,-48.75481929
70.07081452,10820.50511,-46.42785987
70.17338272,10836.34394,-44.10090045
70.27538297,10852.09506,-41.77394103
70.37681999,10867.75921,-39.4469816
70.47769843,10883.33711,-37.12002218
70.57802292,10898.82946,-34.79306276
70.677798,10914.23697,-32.46610334
70.77702816,10929.56033,-30.13914392
70.87571784,10944.80023,-30.04523288
70.97387143,10959.95735,-29.95132185
71.07149326,10975.03235,-29.85741081
71.16858761,10990.02589,-29.76349978
71.26518374,11004.9425,-29.66958874
71.3613071,11019.7861,-29.57567771
71.45696121,11034.55724,-29.48176667
71.55214956,11049.25646,-29.38785563
71.6468756,11063.88428,-29.2939446
71.74114274,11078.44124,-29.20003356
71.83495436,11092.92786,-29.10612253
71.92831378,11107.34465,-29.01221149
72.02122431,11121.69212,-28.91830046
72.1136892,11135.97077,-28.82438942
72.20571168,11150.18111,-28.73047839
72.29729495,11164.32362,-28.63656735
72.38844215,11178.39879,-28.54265631
72.47915642,11192.4071,-28.44874528
72.56944083,11206.34904,-28.35483424
72.65929845,11220.22507,-28.26092321
72.74873229,11234.03566,-29.129435
72.83774538,11247.78128,-29.9979468
72.92635618,11261.46478,-30.86645859
73.01456742,11275.08657,-31.73497039
73.10238183,11288.64708,-32.60348218
73.1898021,11302.14673,-33.47199398
73.27683088,11315.58593,-34.34050577
73.36347082,11328.96508,-35.20901757
73.44972452,11342.28459,-36.07752936
73.53559457,11355.54485,-36.94604116
73.62108352,11368.74626,-39.83773862
73.70619391,11381.88921,-42.72943609
73.79092823,11394.97409,-45.62113355
73.87528898,11408.00128,-48.51283102
73.9592786,11420.97116,-51.40452848
74.04289954,9180.142049,-54.29622595
74.12630314,9190.482769,-57.18792341
74.20948574,9200.796088,-60.07962088
74.29244837,9211.082136,-62.97131834
74.37519208,9221.341039,-65.86301581
74.45771788,9231.572926,-76.99335824
74.54002679,9241.777922,-88.12370068
74.62211982,9251.956152,-99.25404311
74.70399797,9262.107741,-110.3843855
74.78566223,9272.232811,-121.514728
74.8671136,9282.331485,-132.6450704
74.94835304,9292.403884,-143.7754128
75.02938154,9302.450129,-154.9057553
75.11020005,9312.470339,-166.0360977
75.19081528,9322.465346,-177.1664401
75.27123526,9332.436144,-177.1664401
75.35146083,9342.382839,-177.1664401
75.43149284,9352.305535,-177.1664401
75.51133213,9362.204338,-177.1664401
75.59097953,9372.079349,-177.1664401
75.67043588,9381.930673,-177.1664401
75.749702,9391.75841,-177.1664401
75.82877869,9401.562663,-177.1664401
75.90766678,9411.343532,-177.1664401
75.98636707,9421.101117,-177.1664401
76.06488037,9430.835516,-177.1664401
76.14320745,9440.546829,-177.1664401
76.22134912,9450.235153,-177.1664401
76.29930616,9459.900586,-177.1664401
76.37707934,9469.543224,-177.1664401
76.45466944,9479.163163,-177.1664401
76.53207723,9488.760497,-177.1664401
76.60930347,9498.335323,-177.1664401
76.68634891,9507.887732,-177.1664401
76.76321431,9517.41782,-177.1664401
76.83990042,9526.925678,0
76.91640798,9536.411399,0
76.99273772,9545.875073,0
77.06888492,9555.316114,0
77.14482827,9564.731883,0
77.22056871,9574.122492,0
77.29610712,9583.488053,0
77.37144442,9592.82868,0
77.44658149,9602.144483,0
77.52151923,9611.435571,0
77.59625852,9620.702054,512.2870989
77.67080023,9629.944041,501.7864956
77.74514524,9639.16164,491.2858922
77.81929441,9648.354957,480.7852889
77.89324859,9657.524099,470.2846855
77.96700864,9666.669173,459.7840822
78.0405754,9675.790281,449.2834788
78.11394972,9684.88753,438.7828755
78.18713242,9693.961021,428.2822722
78.26012434,9703.010859,417.7816688
78.33292631,9712.037144,425.5306002
78.40553913,9721.039979,433.2795316
78.47796362,9730.019464,441.028463
78.55020438,9738.97617,448.7773944
78.62229173,9747.913855,456.5263258
78.69422624,9756.83259,464.2752572
78.76600849,9765.732448,472.0241887
78.83763905,9774.613499,479.7731201
78.90911849,9783.475812,487.5220515
78.98044737,9792.319459,495.2709829
79.05162626,9801.144509,503.0199143
79.1226557,9809.95103,510.7688457
79.19353626,9818.739092,518.5177771
79.26426848,9827.508763,526.2667085
79.33485291,9836.26011,534.0156399
79.4052901,9844.993201,541.7645713
79.47558059,9853.708104,549.5135027
79.54572491,9862.404884,557.2624341
79.6157236,9871.083608,565.0113655
79.68557719,9879.744342,572.7602969
79.7552862,9888.387152,572.7602969
79.82485118,9897.012102,572.7602969
79.89427262,9905.619258,572.7602969
79.96355106,9914.208683,572.7602969
80.03268702,9922.780441,572.7602969
80.10168099,9931.334597,572.7602969
80.1705335,9939.871213,572.7602969
80.23924505,9948.390353,572.7602969
80.30781615,9956.892078,572.7602969
80.37624729,9965.376451,572.7602969
80.44453897,9973.843534,-612.4301431
80.5126917,9982.293388,-586.8873629
80.58070595,9990.726075,-561.3445827
80.64858223,9999.141654,-535.8018026
80.71632102,10007.54019,-510.2590224
80.7839228,10015.92173,-484.7162422
80.85138806,10024.28635,-459.1734621
80.91871727,10032.6341,-433.6306819
80.98591167,10040.96514,-408.0879018
81.05297181,10049.27953,-382.5451216
81.11989815,10057.57733,-357.0023414
81.18669115,10065.8586,-331.4595613
81.25335127,10074.1234,-305.9167811
81.31987897,10082.37177,-280.374001
81.38627472,10090.60379,-254.8312208
81.45253895,10098.8195,-229.2884406
81.51867213,10107.01896,-203.7456605
81.58467469,10115.20223,-178.2028803
81.65054709,10123.36936,-152.6601001
81.71628978,10131.52041,-127.11732
81.78190318,10139.65543,-120.7699865
81.84738774,10147.77447,-114.4226529
81.91274389,10155.8776,-108.0753194
81.97797208,10163.96485,-101.7279859
82.04307272,10172.0363,-95.38065238
82.10804625,10180.09198,-89.03331886
82.1728931,10188.13196,-82.68598534
82.23761369,10196.15628,-76.33865182
82.30220844,10204.16501,-69.9913183
82.36667777,10212.15818,-63.64398478
82.43102211,10220.13585,-61.9076842
82.49524186,10228.09808,-60.17138363
82.55933744,10236.04491,-58.43508305
82.62330925,10243.9764,-56.69878247
82.68715772,10251.89259,-54.96248189
82.75088324,10259.79355,-53.22618132
82.81448622,10267.6793,-51.48988074
82.87796706,10275.54992,-49.75358016
82.94132617,10283.40544,-48.01727959
83.00456394,10291.24592,-46.28097901
83.06768076,10299.0714,-46.0529305
83.13067703,10306.88194,-45.82488199
83.19355315,10314.67758,-45.59683349
83.2563095,10322.45836,-45.36878498
83.31894647,10330.22435,-45.14073647
83.3814727,10337.97661,-44.91268796
83.44389543,10345.71604,-44.68463946
83.50621498,10353.44267,-44.45659095
83.56843164,10361.15655,-44.22854244
83.63054572,10368.8577,-44.00049394
83.69255752,10376.54618,-43.77244543
83.75446734,10384.22201,-43.54439692
83.81627548,10391.88524,-43.31634841
83.87798223,10399.5359,-43.08829991
83.93958789,10407.17402,-42.8602514
84.00109276,10414.79964,-42.63220289
84.06249712,10422.41281,-42.40415438
84.12380127,10430.01355,-42.17610588
84.1850055,10437.6019,-41.94805737
84.24611009,10445.1779,-41.72000886
84.30711534,10452.74158,-41.76148937
84.36802154,10460.29298,-41.80296988
84.42882895,10467.83213,-41.84445038
84.48953788,10475.35907,-41.88593089
84.55014859,10482.87384,-41.9274114
84.61066138,10490.37646,-41.96889191
84.67107651,10497.86698,-42.01037241
84.73139428,10505.34542,-42.05185292
84.79161494,10512.81182,-42.09333343
84.85173879,10520.26622,-42.13481393
84.9117661,10527.70866,-42.25662529
84.97169713,10535.13915,-42.37843664
85.03153216,10542.55774,-42.50024799
85.09127146,10549.96447,-42.62205934
85.1509153,10557.35935,-42.74387069
85.21047642,10564.74399,-42.86568205
85.26996998,10572.12024,-42.9874934
85.32939614,10579.48814,-43.10930475
85.38875505,10586.8477,-43.2311161
85.44804686,10594.19894,-43.35292745
85.50727173,10601.54188,-43.33378923
85.5664298,10608.87654,-43.314651
85.62552122,10616.20294,-43.29551278
85.68454614,10623.52109,-43.27637455
85.74350471,10630.83102,-43.25723633
85.80239708,10638.13273,-43.2380981
85.8612234,10645.42626,-43.21895988
85.91998381,10652.71162,-43.19982165
85.97867846,10659.98882,-43.18068343
86.0373075,10667.25789,-43.1615452
86.09587107,10674.51884,-43.14240698
86.15436931,10681.77169,-43.12326875
86.21280237,10689.01646,-43.10413053
86.2711704,10696.25317,-43.0849923
86.32947353,10703.48183,-43.06585408
86.38771191,10710.70247,-43.04671585
86.44588569,10717.91509,-43.02757763
86.50399499,10725.11972,-43.0084394
86.56203997,10732.31637,-42.98930118
86.62002077,10739.50507,-42.97016295
86.67793752,10746.68582,-42.74860552
86.73579036,10753.85866,-42.52704808
86.79357943,10761.02358,-42.30549064
86.85130488,10768.18062,-42.0839332
86.90896684,10775.32979,-41.86237576
86.96656544,10782.4711,-41.64081832
87.02400198,10789.59232,-41.41926088
87.08126693,10796.69226,-41.19770344
87.13836099,10803.77101,-40.976146
87.19528489,10810.82867,-40.75458857
87.25203933,10817.86532,-40.43434554
87.30862504,10824.88105,-40.11410251
87.3650427,10831.87594,-39.79385948
87.42129302,10838.85009,-39.47361645
87.47737671,10845.80357,-39.15337342
87.53329444,10852.73648,-38.83313038
87.5890469,10859.6489,-38.51288735
87.64463478,10866.54091,-38.19264432
87.70005876,10873.4126,-37.87240129
87.75531952,10880.26406,-37.55215826
87.81041771,10887.09536,-37.38244139
87.86535402,10893.90659,-37.21272452
87.92012909,10900.69783,-37.04300765
87.9747436,10907.46916,-36.87329078
88.02919819,10914.22066,-36.70357391
88.08349353,10920.95242,-36.53385704
88.13763024,10927.66451,-36.36414017
88.19160899,10934.35702,-36.1944233
88.2454304,10941.03001,-36.02470643
88.29909512,10947.68359,-35.85498956
88.35260377,10954.31781,-35.68527269
88.40595698,10960.93276,-35.51555582
88.45915539,10967.52851,-35.34583895
88.5121996,10974.10515,-35.17612208
88.56509025,10980.66275,-35.00640521
88.61782793,10987.20139,-34.83668834
88.67042373,10993.72243,-34.66697147
88.66076661,10992.5251,-34.4972546
88.37694424,10957.33564,-34.32753773
88.09292748,10922.12208,-34.15782086
87.81020248,10887.06867,-33.83168853
87.52882761,10852.18266,-33.5055562
87.24886482,10817.47173,-33.17942387
86.9703799,10782.94403,-32.85329154
86.6934428,10748.60823,-32.52715921
86.41812796,10714.47357,-32.20102688
86.1445147,10680.54988,-31.87489455
85.87268764,10646.84765,-31.54876222
85.60273719,10613.37808,-31.22262989
85.33476006,10580.15318,-30.89649756
85.06901758,10547.20534,-30.55831545
84.80563376,10514.54993,-30.22013334
84.54474236,10482.20355,-29.88195122
84.28648787,10450.1841,-29.54376911
84.03102683,10418.51099,-29.205587
83.77852919,10387.2053,-28.86740488
83.52918003,10356.28997,-28.52922277
83.28318147,10325.79006,-28.19104066
83.04075503,10295.73304,-27.85285854
82.80214439,10266.14911,-27.51467643
82.56416632,10236.64362,-27.35117448
82.3268433,10207.21934,-27.18767252
82.09019886,10177.87919,-27.02417057
81.85425767,10148.62623,-26.86066862
81.6190456,10119.46368,-26.69716666
81.38458981,10090.39489,-26.53366471
81.15091879,10061.4234,-26.37016276
80.91806248,10032.55292,-26.2066608
80.68605232,10003.78735,-26.04315885
80.45492138,9975.130788,-25.8796569
80.22470448,9946.587554,-25.71615494
79.99543826,9918.162188,-25.55265299
79.76716131,9889.859477,-25.38915104
79.53991436,9861.684468,-25.22564908
79.31374035,9833.642488,-25.06214713
79.08868466,9805.739161,-24.89864518
78.86479523,9777.980432,-24.73514323
78.6421228,9750.372593,-24.57164127
78.42072112,9722.922305,-24.40813932
78.20064714,9695.636631,-24.24463737
77.98521921,9668.926995,-23.96586993
77.77480937,9642.83952,-23.68710249
77.56983934,9617.426495,-23.40833506
77.37079157,9592.747738,-23.12956762
77.17822401,9568.872423,-22.85080019
76.99279045,9545.88161,-22.57203275
76.81526969,9523.871858,-22.29326531
76.64660906,9502.960624,-22.01449788
76.48799313,9483.294771,-21.73573044
76.3409603,9465.065038,-21.45696301
76.19880415,9447.439935,-21.31194747
76.06199151,9430.477344,-21.16693193
75.93108103,9414.246526,-21.02191639
75.80675678,9398.832297,-20.87690085
75.68988234,9384.341725,-20.73188532
75.58159496,9370.915812,-20.58686978
75.48348914,9358.752249,-20.44185424
75.39804251,9348.158226,-20.2968387
75.32998237,9339.719852,-20.15182316
75.31105572,9337.373248,-20.00680763
75.29212906,9335.026643,-20.07139199
75.29110046,9334.899113,-20.13597635
75.29677275,9335.602386,-20.20056072
75.30742584,9336.923201,-20.26514508
75.32216188,9338.750235,-20.32972945
75.34040383,9341.011948,-20.39431381
75.36174006,9343.6573,-20.45889818
75.38585757,9346.647488,-20.52348254
75.41250787,9349.951702,-20.58806691
75.44148744,9353.544707,-20.65265127
75.47262556,9357.405339,-20.7886679
75.50844972,9361.846965,-20.92468453
75.54843697,9366.804748,-21.06070115
75.5921794,9372.228114,-21.19671778
75.6393471,9378.076158,-21.33273441
75.68966592,9384.314891,-21.46875104
75.74290333,9390.915484,-21.60476766
75.79885884,9397.853078,-21.74078429
75.85735728,9405.105954,-21.87680092
75.9182439,9412.654927,-22.01281754
75.98138075,9420.482891,-22.14883417
76.04664386,9428.574479,-22.2848508
76.11392109,9436.915786,-22.42086743
76.1831104,9445.494161,-22.55688405
76.25411845,9454.29803,-22.69290068
76.32685948,9463.31676,-22.82891731
76.40125435,9472.540541,-22.96493394
76.47722981,9481.960289,-23.10095056
76.55458465,9491.55106,-23.23696719
76.63175816,9501.119348,-23.37298382
76.7087511,9510.665247,-23.82387495
76.78556421,9520.188852,-24.27476608
76.86219825,9529.690254,-24.72565722
76.93865395,9539.169545,-25.17654835
77.01493205,9548.626817,-25.62743949
77.0910198,9558.060487,-26.07833062
77.16690397,9567.468918,-26.52922175
77.24258548,9576.852222,-26.98011289
77.31806524,9586.210511,-27.43100402
77.39334414,9595.543898,-27.88189515
77.46842308,9604.852492,-28.31953213
77.54330294,9614.136405,-28.7571691
77.61798461,9623.395744,-29.19480607
77.69246896,9632.630618,-29.63244304
77.76675685,9641.841135,-30.07008002
77.84084915,9651.027402,-30.50771699
77.91474671,9660.189525,-30.94535396
77.98845039,9669.327609,-31.38299093
78.06196103,9678.441759,-31.82062791
78.13527947,9687.532079,-32.25826488
78.20840653,9696.598672,-32.54942255
78.28134305,9705.641641,-32.84058022
78.35408986,9714.661088,-33.1317379
78.42664775,9723.657113,-33.42289557
78.49901755,9732.629818,-33.71405324
78.57121358,9741.580977,-34.00521092
78.64325636,9750.513136,-34.29636859
78.71514647,9759.426366,-34.58752626
78.78688449,9768.32074,-34.87868394
78.85847098,9777.196327,-35.16984161
78.92990652,9786.053197,-35.26025874
79.00119166,9794.891421,-35.35067587
79.07232697,9803.711068,-35.441093
79.14331299,9812.512206,-35.53151013
79.21415029,9821.294905,-35.62192726
79.28483942,9830.059232,-35.71234439
79.35538092,9838.805256,-35.80276152
79.42577533,9847.533044,-35.89317865
79.49602319,9856.242662,-35.98359578
79.56612505,9864.934177,-36.07401291
79.63608142,9873.607655,-36.16443004
79.70589286,9882.263163,-36.25484717
79.77555987,9890.900764,-36.3452643
79.84508299,9899.520526,-36.43568143
79.91446274,9908.122511,-36.52609856
79.98369963,9916.706785,-36.61651569
80.05279418,9925.27341,-36.70693282
80.12174691,9933.822452,-36.79734995
80.19055832,9942.353972,-36.88776708
80.25922891,9950.868034,-36.97818421
80.3277592,9959.364699,-37.1925035
80.39614967,9967.844031,-37.40682279
80.46440084,9976.30609,-37.62114208
80.53251319,9984.750938,-37.83546137
80.60048721,9993.178636,-38.04978066
80.6683234,10001.58924,-38.26409995
80.73602224,10009.98282,-38.47841924
80.80358421,10018.35943,-38.69273853
80.8710098,10026.71913,-38.90705783
80.93829965,10035.06201,-39.12137712
81.00545491,10043.38819,-39.5563543
81.07247603,10051.69774,-39.99133148
81.13936349,10059.99072,-40.42630866
81.20611774,10068.26719,-40.86128584
81.27273926,10076.5272,-41.29626302
81.33922848,10084.77081,-41.7312402
81.40558588,10092.99807,-42.16621738
81.4718119,10101.20904,-42.60119456
81.537907,10109.40378,-43.03617174
81.60387161,10117.58234,-43.47114892
81.66970619,10125.74479,-44.23834615
81.73541118,10133.89116,-45.00554339
81.80098701,10142.02152,-45.77274062
81.86643413,10150.13592,-46.53993786
81.93175297,10158.23442,-47.30713509
81.99694397,10166.31707,-48.07433233
82.06200755,10174.38392,-48.84152956
82.12694415,10182.43502,-49.6087268
82.19175418,10190.47043,-50.37592403
82.25643808,10198.49021,-51.14312127
82.32099626,10206.4944,-51.94597618
82.38542915,10214.48305,-52.74883109
82.44973716,10222.45622,-53.551686
82.51392071,10230.41396,-54.35454091
82.5779802,10238.35632,-55.15739582
82.64191605,10246.28335,-55.96025073
82.70572867,10254.1951,-56.76310564
82.76941847,10262.09162,-57.56596055
82.83298584,10269.97296,-58.36881546
82.89643119,10277.83918,-59.17167037
82.95975491,10285.69031,-59.97452528
83.02295742,10293.52642,-60.7773802
83.08603909,10301.34754,-61.58023511
83.14900034,10309.15373,-62.38309002
83.21184153,10316.94504,-63.18594493
83.27456308,10324.72152,-63.98879984
83.33716535,10332.4832,-64.79165475
83.39966141,10340.23172,-65.59450966
83.46205407,10347.96742,-66.39736457
83.52434362,10355.69033,-67.20021948
83.58653038,10363.4005,-70.34724559
83.64861464,10371.09796,-73.4942717
83.71059671,10378.78275,-76.64129781
83.77247689,10386.45491,-79.78832392
83.83425547,10394.11447,-82.93535003
83.89593276,10401.76148,-86.08237614
83.95750903,10409.39596,-89.22940224
84.0189846,10417.01795,-92.37642835
84.08035975,10424.62749,-95.52345446
84.14163477,10432.22462,-98.67048057
84.20280996,10439.80937,-103.7554215
84.2638856,10447.38178,-108.8403625
84.32486197,10454.94188,-113.9253035
84.38573937,10462.48971,-119.0102444
84.44651807,10470.0253,-124.0951854
84.50719837,10477.54869,-129.1801264
84.56778054,10485.05992,-134.2650674
84.62826486,10492.55901,-139.3500083
84.68865161,10500.04601,-144.4349493
84.74894107,10507.52094,-149.5198903
84.80913351,10514.98385,-151.4104922
84.86922922,10522.43476,-153.3010941
84.92922846,10529.87371,-155.1916961
84.98913151,10537.30074,-157.082298
85.04893863,10544.71587,-158.9728999
85.1086501,10552.11914,-160.8635018
85.16826619,10559.51059,-162.7541038
85.22780763,10566.89278,-164.6447057
85.28728155,10574.2666,-166.5353076
85.34668811,10581.63207,-168.4259096
85.40602747,10588.98921,-170.3165115
85.46529977,10596.33803,-172.2071134
85.52450517,10603.67856,-174.0977154
85.58364381,10611.01081,-175.9883173
85.64271585,10618.3348,-177.8789192
85.70172144,10625.65056,-179.7695212
85.76066072,10632.95809,-181.6601231
85.81953384,10640.25742,-183.550725
85.87834095,10647.54857,-185.441327
85.9370822,10654.83155,-187.3319289
85.99575773,10662.10638,-188.91981
86.05436769,10669.37308,-190.5076911
86.11291222,10676.63167,-192.0955722
86.17139146,10683.88217,-193.6834533
86.22980557,10691.12459,-195.2713344
86.28815469,10698.35895,-196.8592154
86.34643895,10705.58527,-198.4470965
86.4046585,10712.80357,-200.0349776
86.46281349,10720.01387,-201.6228587
86.52090405,10727.21617,-203.2107398
86.57893033,10734.41051,-207.258227
86.63689246,10741.59689,-211.3057141
86.69479058,10748.77534,-215.3532012
86.75262484,10755.94587,-219.4006884
86.81039537,10763.10849,-223.4481755
86.86810232,10770.26324,-227.4956627
86.92574581,10777.41011,-231.5431498
86.98330444,10784.54647,-235.590637
87.04069095,10791.66148,-239.6381241
87.09790607,10798.75525,-243.6856112
87.15495052,10805.82785,-251.5248379
87.21182502,10812.87938,-259.3640647
87.26853026,10819.90993,-267.2032914
87.32506697,10826.91959,-275.0425181
87.38143585,10833.90843,-282.8817448
87.43763759,10840.87655,-290.7209715
87.49367289,10847.82404,-298.5601982
87.54954243,10854.75097,-306.3994249
87.60524691,10861.65744,-314.2386516
87.66078701,10868.54353,-322.0778783
87.7161634,10875.40932,-329.9171051
87.77137676,10882.2549,-337.7563318
87.82642776,10889.08035,-345.5955585
87.88131705,10895.88575,-353.4347852
87.93604532,10902.67118,-361.2740119
87.9906132,10909.43673,-369.1132386
88.04502137,10916.18248,-376.9524653
88.09927045,10922.90851,-384.791692
88.15336111,10929.61489,-392.6309187
88.20729399,10936.30171,-400.4701454
88.26106972,10942.96904,-400.4701454
88.31468893,10949.61697,-400.4701454
88.36815227,10956.24558,-400.4701454
88.42146035,10962.85493,-400.4701454
88.4746138,10969.44511,-400.4701454
88.52761325,10976.0162,-400.4701454
88.5804593,10982.56827,-400.4701454
88.63315371,10989.10154,-400.4701454
88.68570909,10995.61757,-400.4701454
88.73812595,11002.11643,-400.4701454
88.79040481,11008.59817,0
88.84254618,11015.06288,0
88.89455056,11021.51059,0
88.94641848,11027.94139,0
88.99815042,11034.35533,0
89.04974689,11040.75247,0
89.1012084,11047.13288,0
89.15253542,11053.49661,0
89.20372847,11059.84374,0
89.25478803,11066.17431,0
89.30571458,11072.48839,0
89.35650861,11078.78604,0
89.40717061,11085.06733,0
89.45770106,11091.3323,0
89.50810042,11097.58102,0
89.55836919,11103.81355,0
89.60850782,11110.02994,0
89.6585168,11116.23026,0
89.70839658,11122.41456,0
89.75814764,11128.5829,0
89.80777043,11134.73533,859.040593
89.85726541,11140.87192,823.4090255
89.90663305,11146.99273,787.7774581
89.9558738,11153.0978,752.1458906
90.00498812,11159.18719,716.5143232
90.05397644,11165.26096,680.8827558
90.10283923,11171.31917,645.2511883
90.15157693,11177.36187,609.6196209
90.20018997,11183.38912,573.9880534
90.24867881,11189.40096,538.356486
90.29704389,11195.39746,540.3022437
90.34528563,11201.37867,542.2480013
90.39340448,11207.34464,544.193759
90.44140086,11213.29543,546.1395167
90.48927521,11219.23109,548.0852744
90.53702796,11225.15167,550.031032
90.58465953,11231.05723,551.9767897
90.63217034,11236.94781,553.9225474
90.67956297,11242.82374,555.868305
90.72683996,11248.68534,557.8140627
90.7740017,11254.53264,559.7598204
90.82104859,11260.36571,561.705578
90.867981,11266.18458,563.6513357
90.91479934,11271.98931,565.5970934
90.96150397,11277.77994,567.5428511
91.00809529,11283.55653,569.4886087
91.05457366,11289.31911,571.4343664
91.10093948,9785.138592,573.3801241
91.14723398,9790.111077,575.3258817
91.19346179,9795.0764,577.2716394
91.23962307,9800.034576,589.3632904
91.28571797,9804.985623,601.4549414
91.33174665,9809.929557,613.5465923
91.37770926,9814.866393,625.6382433
91.42360594,9819.796149,637.7298943
91.46943686,9824.718841,649.8215452
91.51520215,9829.634484,661.9131962
91.56090197,9834.543095,674.0048472
91.60653646,9839.44469,686.0964981
91.65210579,9844.339284,698.1881491
91.69761009,9849.226894,710.2798001
91.7430495,9854.107536,722.3714511
91.78842419,9858.981224,734.463102
91.83373429,9863.847975,746.554753
91.87897995,9868.707805,758.646404
91.92416132,9873.56073,770.7380549
91.96927854,9878.406763,782.8297059
92.01433176,9883.245923,794.9213569
92.05932111,9888.078222,807.0130078
92.10424674,9892.903678,819.1046588
92.1491088,9897.722306,853.2377811
92.19390743,9902.53412,887.3709034
92.23864277,9907.339136,921.5040257
92.28331496,9912.137369,955.637148
92.32792413,9916.928834,989.7702703
92.37247044,9921.713547,1023.903393
92.41695403,9926.491522,1058.036515
92.46137502,9931.262774,1092.169637
92.50573356,9936.027319,1126.302759
92.55002979,9940.78517,1160.435882
92.59426385,9945.536344,1165.265489
92.63843587,9950.280854,1170.095096
92.68254599,9955.018715,1174.924703
92.72659434,9959.749943,1179.75431
92.77058107,9964.474551,1184.583917
92.81450631,9969.192554,1189.413524
92.85837019,9973.903967,1194.243131
92.90217285,9978.608805,1199.072738
92.94591442,9983.30708,1203.902345
92.98959504,9987.998809,1208.731952
93.03321483,9992.684005,1213.56156
93.07677394,9997.362682,1218.391167
93.12027249,10002.03486,1223.220774
93.16371062,10006.70054,1228.050381
93.20708846,10011.35975,1232.879988
93.25040613,10016.01249,1237.709595
93.29366377,10020.65879,1242.539202
93.33686152,10025.29865,1247.368809
93.37999951,10029.9321,1252.198416
93.42307821,10034.55917,1257.028023
93.46609774,10039.17989,1259.131862
93.50905823,10043.79427,1261.235701
93.55195981,10048.40233,1263.33954
93.5948026,10053.00406,1265.443379
93.63758673,10057.5995,1267.547218
93.68031232,10062.18865,1269.651057
93.72297951,10066.77153,1271.754896
93.76558841,10071.34814,1273.858735
93.80813914,10075.91851,1275.962574
93.85063184,10080.48265,1278.066413
93.89306662,10085.04056,1280.170251
93.93544361,10089.59227,1282.27409
93.97776293,10094.13778,1284.377929
94.0200247,10098.67711,1286.481768
94.06222905,10103.21027,1288.585607
94.10437609,10107.73728,1290.689446
94.14646594,10112.25814,1292.793285
94.18849874,10116.77288,1294.897124
94.23047459,10121.2815,1297.000963
94.27239361,10125.78402,1299.104802
94.31425594,10130.28044,1299.104802
94.35606167,10134.77079,1299.104802
94.39781094,10139.25507,1299.104802
94.43950386,10143.7333,1299.104802
94.48114056,10148.2055,1299.104802
94.52272113,10152.67166,1299.104802
94.56424571,10157.13181,1299.104802
94.60571441,10161.58595,1299.104802
94.64712735,10166.03411,1299.104802
94.68848464,10170.47629,1299.104802
94.72978639,10174.91251,0
94.77103273,10179.34277,0
94.81222377,10183.76709,0
94.85335962,10188.18549,0
94.89444039,10192.59797,0
94.9354662,10197.00455,0
94.97643717,10201.40523,0
95.0173534,10205.80004,0
95.05821501,10210.18898,0
95.09902211,10214.57206,0
95.13977481,10218.9493,0
95.18047323,10223.32072,0
95.22111747,10227.68631,0
95.26170764,10232.04609,0
95.30224387,10236.40008,0
95.34272625,10240.74829,0
95.38315489,10245.09072,0
95.42352991,10249.4274,0
95.46385141,10253.75832,0
95.50411951,10258.08352,0
95.54433431,10262.40298,0
95.58449591,10266.71673,0
95.62460444,10271.02478,0
95.66465999,10275.32714,0
95.70466267,10279.62383,0
95.74461258,10283.91484,0
95.78450985,10288.2002,0
95.82435456,10292.47991,0
95.86414683,10296.754,0
95.90388675,10301.02246,0
95.94357445,10305.28531,0
95.98321002,10309.54256,0
96.02279356,10313.79422,0
96.06232518,10318.0403,0
96.10180498,10322.28082,0
96.14123307,10326.51579,0
96.18061031,10330.74529,0
96.21994224,10334.96993,0
96.25922895,10339.18971,0
96.29847051,10343.40464,0
96.33766702,10347.61473,-1039.020637
96.37681854,10351.81999,-1045.421435
96.41592516,10356.02043,-1051.822233
96.45498697,10360.21605,-1058.223031
96.49400404,10364.40687,-1064.623829
96.53297646,10368.59289,-1071.024627
96.5719043,10372.77412,-1077.425425
96.61078764,10376.95058,-1083.826224
96.64962657,10381.12226,-1090.227022
96.68842117,10385.28918,-1096.62782
96.7271715,10389.45135,-1103.028618
96.76587766,10393.60877,-1109.429416
96.80453972,10397.76146,-1115.830214
96.84315776,10401.90942,-1122.231012
96.88173186,10406.05266,-1128.63181
96.92026209,10410.19118,-1135.032608
96.95874855,10414.32501,-1141.433407
96.99719129,10418.45414,-1147.834205
97.0355904,10422.57858,-1154.235003
97.07394596,10426.69834,-1160.635801
97.11225805,10430.81344,-1160.635801
97.15052674,10434.92387,-1160.635801
97.18875211,10439.02966,-1160.635801
97.22693423,10443.13079,-1160.635801
97.26507318,10447.22729,-1160.635801
97.30316904,10451.31916,-1160.635801
97.34122189,10455.40641,-1160.635801
97.37923179,10459.48905,-1160.635801
97.41719883,10463.56709,-1160.635801
97.45512308,10467.64052,-1160.635801
97.49300462,10471.70937,-1160.635801
97.53084351,10475.77364,-1160.635801
97.56863984,10479.83334,-1160.635801
97.60639368,10483.88848,-1160.635801
97.64410511,10487.93906,-1160.635801
